epoch,acc,loss,val_acc,val_loss
42,0.801204830626799,0.4671851024554679,0.6547645282143113,1.3121000541098669
43,0.8018620049052536,0.4612466580814887,0.6464403214602276,1.3667342730658079
44,0.8003285983942555,0.46649221072195585,0.645892676689457,1.3159349700739977
45,0.8021905919612433,0.4669356855454672,0.6492880767570383,1.3707721330168343
46,0.8069003397637625,0.45413960704309725,0.6426068062336069,1.4311069615829943
47,0.8181818285196008,0.42102050157881654,0.6532311207213952,1.456820023923231
48,0.8130339643927158,0.43085629712503165,0.6461117347163787,1.503317937377314
49,0.8155531321549206,0.4292369598970082,0.6514786569326136,1.4750705000833249
50,0.8208105252939404,0.40050774969324787,0.6469879666575907,1.6091412427987157
51,0.825520273102988,0.40998397647114504,0.645564089331731,1.5600163022821274
52,0.8297919049973295,0.4057599421658911,0.6497261931542369,1.5746692757616951
53,0.8283680274152285,0.40962270458860306,0.6457831479933395,1.571023059467431
54,0.8037239976814843,0.4498229508768657,0.658707573215262,1.5146075155916507
55,0.8230011055072584,0.4093396738934589,0.6475356119732818,1.5942614655097107
56,0.8217962864684379,0.40157035948445474,0.649069018678093,1.5653180371002913
57,0.8301204917203688,0.38372944454603336,0.658488515573314,1.6538241797803135
58,0.8412924519569693,0.3728197095576375,0.6529025348307318,1.690352589757001
59,0.8299014335165671,0.40636083630447506,0.6550931149854978,1.6402486118076927
60,0.8377875233597458,0.37222605363995265,0.6499452508169942,1.6901653910323013
61,0.8478641930767636,0.35948387628251854,0.6605695667406309,1.6936120620921564
62,0.8506024185368161,0.3466122583101574,0.6495071356410216,1.756881850578405
63,0.8387732843612398,0.36415350425984755,0.6537787668551813,1.7366949046958904
64,0.8465498448528047,0.3446758513973984,0.6547645282728632,1.7343382763240776
65,0.837677993841657,0.3672540849476628,0.6538882959778916,1.6961940174720374
66,0.8422782131249384,0.38018387584148333,0.6508214832160129,1.7265296614427947
67,0.8521358248046298,0.3374968166182558,0.6468784380759248,1.9780543982949994
68,0.8573932177004652,0.3244241041497522,0.6571741670684283,1.845234015879812
69,0.8530120569539358,0.3350488979312279,0.6496166643436676,1.8804036451718869
70,0.8523548828419563,0.33222585208265176,0.6556407604260454,1.9061310084763128
71,0.8578313337751182,0.3227442563245193,0.6585980446335961,1.8973587405748527
72,0.8645126039135757,0.3155715749744734,0.6602409799655681,1.8788934339356056
73,0.8667031842868403,0.30732475325601893,0.6529025344041391,1.9180847224782487
74,0.856516985218209,0.3330249075307579,0.6543264124583278,1.9282851072499552
75,0.8611172043350153,0.31175386641900843,0.6544359418515602,1.9500874669355344
76,0.8696604677907478,0.3023417608231018,0.654107354223312,2.0245698672036876
77,0.8696604677907478,0.29640342530234476,0.6573932253073204,2.065018317833755
78,0.8686747066227787,0.29863529152309304,0.6539978253815286,2.045971882433874
79,0.8504928891084933,0.3475653607059609,0.6529025346642566,2.009598271141945
80,0.8525739408792828,0.3299079603316652,0.6520263030247809,2.1502387131479654
81,0.8745892736305935,0.28514587258683416,0.6572836959934493,2.1596526047294433
82,0.840635276596426,0.3647192173485463,0.6570646378936946,2.0044815497307633
83,0.8545454632152211,0.3342307608713358,0.6571741666522404,2.0366806560382655
84,0.8726177512946552,0.2876791164917547,0.6543264128849204,2.128757341269318
85,0.8667031842868403,0.3077242458510536,0.6557502895344747,2.1004692407530965
86,0.8745892736305935,0.28826288178946663,0.6610076826904275,2.0770931652748112
87,0.8800657245637553,0.26864736321791716,0.6522453607811806,2.253344820430023
88,0.8819277178810303,0.2716756466350573,0.654435941508205,2.2627936105199997
89,0.8779846732091539,0.28049009259431656,0.6644030825707241,2.1782566924027584
90,0.8817086598437038,0.26310691751288773,0.6499452515661325,2.3000421890674767
91,0.8807228986757347,0.27731816429045025,0.6546549994831034,2.227832776233799
92,0.8887185170381511,0.2616371040509023,0.6547645283352914,2.336041170479536
93,0.8854326464782539,0.2534656649975666,0.651040541888026,2.2880758094345297
94,0.8615553199934802,0.310140693208523,0.658707572486933,2.2129953401969074
95,0.8733844544252979,0.28821951458118406,0.6445783285279264,2.401927747465629
96,0.8825848919930098,0.267048477354538,0.6534501800593091,2.3157385952697265
97,0.8876232268515187,0.2533626427482454,0.6506024255532555,2.2891650299487587
98,0.8881708719448349,0.24857612353875042,0.657393225584371,2.3350716980637296
99,0.8926615617100276,0.24763141771247263,0.6539978257769072,2.488282943490754
